,Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
1672,0,63000.0,Бизнес,Вторичный рынок,3,98.0,4,9,1,1,1,1,1,1,1,1,0
1673,0,36000.0,Бизнес,Вторичный рынок,2,60.0,5,5,0,0,1,1,1,1,1,1,0
1674,2,78000.0,Бизнес,Вторичный рынок,2,47.0,8,8,1,0,0,0,0,0,0,0,0
1675,1,55000.0,Бизнес,Вторичный рынок,2,82.0,6,10,0,0,0,0,0,0,0,0,0
1676,2,75000.0,Бизнес,Вторичный рынок,2,65.0,3,9,1,0,1,1,1,1,1,1,0
1677,2,46000.0,Бизнес,Новостройки,2,55.0,5,5,0,0,0,0,0,0,0,0,0
1678,0,29500.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
1679,1,58000.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,1,1,1,0,1,0,0,0
1680,0,58000.0,Бизнес,Вторичный рынок,3,70.0,2,5,0,0,1,1,1,1,1,1,0
1681,1,80000.0,Бизнес,Вторичный рынок,3,125.0,4,4,0,0,0,0,0,0,0,0,0
1682,0,68000.0,Бизнес,Новостройки,3,72.0,4,5,1,1,1,1,1,1,1,1,0
1683,0,31500.0,Бизнес,Вторичный рынок,1,28.0,2,4,1,1,1,1,1,1,1,1,0
1684,0,45500.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,0,1,1,1,1,1,1,0
1685,2,36000.0,Бизнес,Вторичный рынок,1,28.0,4,5,0,0,1,1,1,1,1,1,0
1686,1,96000.0,Бизнес,Вторичный рынок,3,85.0,1,4,0,0,1,1,1,1,1,1,0
1687,2,71000.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,1,1,1,1,1,1,0
1688,2,71000.0,Бизнес,Вторичный рынок,3,70.0,4,4,1,0,1,1,1,1,1,1,0
1689,1,56700.0,Бизнес,Вторичный рынок,2,51.0,1,4,1,1,1,1,1,1,1,0,0
1690,1,102000.0,Бизнес,Новостройки,3,87.48,7,12,1,1,1,1,1,1,1,1,0
1691,0,50000.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,1,1,1,1,1,1,0
1692,1,32000.0,Бизнес,Вторичный рынок,2,36.0,5,5,0,0,1,1,1,1,1,1,0
1693,2,87000.0,Бизнес,Новостройки,2,47.0,6,8,1,1,1,1,1,1,1,1,0
1694,0,38000.0,Бизнес,Вторичный рынок,1,25.0,1,4,1,0,1,1,1,1,1,1,0
1695,0,45000.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,1,1,1,1,1,1,1,0
1696,1,31000.0,Бизнес,Вторичный рынок,2,60.0,4,4,0,0,1,1,1,1,1,1,0
1697,1,75000.0,Бизнес,Вторичный рынок,5,120.0,2,9,0,0,1,1,1,1,1,1,0
1698,2,32000.0,Бизнес,Вторичный рынок,1,40.0,5,5,0,0,1,1,1,1,1,1,0
1699,2,120000.0,Бизнес,Новостройки,2,75.0,8,9,1,0,0,0,0,0,0,0,0
1700,2,88000.0,Бизнес,Вторичный рынок,2,62.0,2,9,1,0,1,1,1,1,1,1,0
1701,0,41000.0,Бизнес,Вторичный рынок,2,54.0,2,4,0,1,1,1,1,1,1,1,0
1702,0,42900.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
1703,2,48500.0,Бизнес,Вторичный рынок,2,50.0,2,5,0,0,1,1,1,1,1,1,0
1704,1,47500.0,Бизнес,Вторичный рынок,2,62.0,3,5,0,0,0,0,0,0,0,0,0
1705,0,71000.0,Бизнес,Вторичный рынок,4,90.0,4,5,0,0,0,0,0,0,0,0,0
1706,0,66000.0,Бизнес,Новостройки,2,80.0,2,5,1,0,1,1,1,1,1,1,0
1707,0,29500.0,Бизнес,Вторичный рынок,1,30.0,4,4,0,0,1,1,1,1,1,1,0
1708,0,35000.0,Бизнес,Вторичный рынок,2,50.0,5,5,0,0,1,1,1,1,1,1,0
1709,0,52000.0,Частное лицо,Вторичный рынок,4,77.0,4,4,0,0,1,1,1,1,1,1,0
1710,2,68000.0,Бизнес,Вторичный рынок,3,75.0,9,9,1,1,1,1,1,1,1,1,0
1711,0,39500.0,Бизнес,Вторичный рынок,1,42.0,4,5,1,0,1,1,1,1,1,1,0
1712,2,49000.0,Бизнес,Вторичный рынок,2,64.0,1,9,1,0,1,1,1,1,1,1,0
1713,0,125000.0,Бизнес,Вторичный рынок,4,109.0,2,10,0,0,1,1,1,1,1,1,0
1714,1,150000.0,Бизнес,Новостройки,7,223.0,7,7,1,0,1,1,1,1,1,1,0
1715,0,97000.0,Бизнес,Новостройки,3,95.0,5,8,0,0,1,1,1,1,1,1,0
1716,1,75000.0,Бизнес,Новостройки,2,55.0,8,8,1,1,1,1,1,1,1,1,0
1717,2,53000.0,Бизнес,Вторичный рынок,2,52.0,4,5,1,0,1,1,1,1,1,1,0
1718,2,67000.0,Бизнес,Вторичный рынок,2,65.0,2,5,1,1,1,1,1,1,1,1,0
1719,2,62000.0,Бизнес,Вторичный рынок,3,80.0,3,5,1,0,1,1,1,1,1,1,0
1720,0,30800.0,Бизнес,Вторичный рынок,1,28.0,2,5,1,0,1,1,1,1,1,1,0
1721,0,40500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
1722,0,48000.0,Бизнес,Вторичный рынок,3,63.0,4,4,1,0,1,1,1,1,1,1,0
1723,0,45000.0,Бизнес,Вторичный рынок,3,75.0,9,9,0,0,1,1,1,1,1,1,0
1724,1,65000.0,Бизнес,Вторичный рынок,4,82.0,3,4,1,0,1,1,1,1,1,1,0
1725,1,90000.0,Бизнес,Вторичный рынок,3,80.0,3,4,1,0,0,0,0,0,0,0,0
1726,2,48000.0,Бизнес,Вторичный рынок,2,62.0,4,9,0,0,1,1,1,1,1,1,0
1727,2,58000.0,Бизнес,Вторичный рынок,2,60.0,3,4,1,0,1,1,1,1,1,1,0
1728,0,45500.0,Бизнес,Вторичный рынок,2,45.0,3,4,1,0,1,1,1,1,1,1,0
1729,1,65000.0,Бизнес,Новостройки,2,45.0,5,8,1,0,0,0,0,0,0,0,0
1730,1,105000.0,Бизнес,Вторичный рынок,4,140.0,3,5,0,0,0,0,0,0,0,0,0
1731,1,67000.0,Бизнес,Вторичный рынок,3,75.0,3,4,1,0,0,0,0,0,0,0,0
1732,0,47000.0,Частное лицо,Вторичный рынок,2,61.0,1,9,0,0,0,0,0,0,0,0,0
1733,1,63000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,1,1,1,1,1,1,1,0
1734,1,100000.0,Бизнес,Вторичный рынок,3,91.0,5,9,1,1,1,1,1,1,1,1,0
1735,0,40000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,0,0,0,0,0,0,0
1736,2,72000.0,Бизнес,Вторичный рынок,3,88.0,3,9,1,0,1,1,1,1,1,1,0
1737,2,56000.0,Бизнес,Вторичный рынок,2,55.0,4,4,0,0,1,1,1,1,1,1,0
1738,1,83000.0,Бизнес,Вторичный рынок,2,80.0,5,5,1,1,1,1,1,1,1,1,0
1739,2,170000.0,Бизнес,Новостройки,4,132.0,7,9,1,0,0,0,0,0,0,0,0
1740,1,27500.0,Бизнес,Вторичный рынок,1,40.0,5,5,0,0,0,0,0,0,0,0,0
1741,0,59500.0,Бизнес,Вторичный рынок,4,90.0,1,5,0,0,0,0,0,0,0,0,0
1742,1,75000.0,Бизнес,Вторичный рынок,3,70.0,1,4,0,0,0,0,0,0,0,0,0
1743,0,48700.0,Бизнес,Вторичный рынок,3,65.0,3,4,0,0,1,1,1,1,1,1,0
1744,2,99000.0,Частное лицо,Вторичный рынок,4,100.0,4,9,0,0,0,1,0,0,1,1,0
1745,0,53500.0,Бизнес,Вторичный рынок,2,52.0,1,4,1,0,1,1,1,1,1,1,0
1746,2,57000.0,Бизнес,Вторичный рынок,3,75.0,9,9,1,0,1,1,1,1,1,0,0
1747,2,75000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,0,1,1,1,1,1,1,0
1748,1,39500.0,Бизнес,Вторичный рынок,2,54.0,3,4,0,0,0,0,0,0,0,0,0
1749,1,48000.0,Бизнес,Вторичный рынок,3,80.0,8,9,0,0,1,1,1,1,1,1,0
1750,0,39500.0,Бизнес,Вторичный рынок,2,48.0,4,4,1,1,0,1,0,1,1,0,0
1751,0,42000.0,Бизнес,Вторичный рынок,2,48.0,2,4,0,0,1,1,1,1,1,1,0
1752,0,30500.0,Бизнес,Вторичный рынок,1,33.0,2,4,0,0,1,1,1,1,1,1,0
1753,2,75000.0,Бизнес,Вторичный рынок,2,42.0,2,4,1,0,0,0,0,0,0,0,0
1754,0,52000.0,Бизнес,Вторичный рынок,4,80.0,5,5,0,0,1,1,1,1,1,1,0
1755,0,42500.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,1,1,1,1,1,1,0
1756,1,24500.0,Бизнес,Вторичный рынок,1,27.0,3,4,0,0,0,0,0,0,0,0,0
1757,1,53000.0,Бизнес,Вторичный рынок,2,60.0,4,4,0,0,1,1,1,1,1,1,0
1758,1,235000.0,Бизнес,Вторичный рынок,4,140.0,2,4,1,0,0,0,0,0,0,0,0
1759,0,51000.0,Бизнес,Вторичный рынок,3,68.0,4,4,1,0,1,1,1,1,1,1,0
1760,2,71000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,1,1,1,1,1,1,1,0
1761,2,81000.0,Бизнес,Вторичный рынок,3,75.0,6,9,1,1,1,1,1,1,1,1,0
1762,0,56000.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,0,0,0,0,0,0,0
1763,0,30200.0,Бизнес,Вторичный рынок,1,40.0,4,5,0,0,1,1,1,1,1,1,0
1764,0,58000.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,1,1,1,1,1,1,1,0
1765,1,120000.0,Бизнес,Вторичный рынок,5,150.0,5,5,0,0,0,0,0,0,0,0,0
1766,0,33500.0,Бизнес,Вторичный рынок,1,28.0,2,4,1,1,1,1,1,1,1,1,0
1767,2,124999.0,Бизнес,Новостройки,3,82.0,4,6,1,0,1,1,1,1,1,1,0
1768,0,46000.0,Бизнес,Вторичный рынок,2,45.0,3,4,1,0,1,1,1,1,1,1,0
1769,0,43008.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,0,0,1,0,0,0,0
1770,1,71000.0,Бизнес,Вторичный рынок,2,54.0,3,4,0,0,1,1,1,1,1,1,0
1771,1,66000.0,Бизнес,Вторичный рынок,2,60.0,2,5,1,1,1,1,1,1,1,1,0
1772,1,41000.0,Бизнес,Новостройки,2,46.0,5,5,0,0,1,1,1,1,1,1,0
1773,0,55500.0,Бизнес,Вторичный рынок,2,51.0,1,4,1,0,1,1,1,1,1,1,0
1774,1,203550.0,Бизнес,Новостройки,4,177.0,8,9,0,0,1,1,1,1,1,1,0
1775,0,42900.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,1,1,1,1,1,1,0
1776,0,44500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,1,1,1,1,1,1,0
1777,0,37000.0,Бизнес,Вторичный рынок,2,52.0,5,5,0,0,1,1,1,1,1,1,0
1778,1,120000.0,Бизнес,Новостройки,4,100.0,2,8,0,0,1,1,1,1,1,1,0
1779,1,70000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,1,1,1,1,1,1,1,0
1780,0,34500.0,Бизнес,Вторичный рынок,2,50.0,5,5,0,0,1,1,1,1,1,1,0
1781,1,127999.0,Бизнес,Новостройки,3,105.0,7,10,0,0,1,1,1,1,1,1,0
1782,0,59900.0,Частное лицо,Вторичный рынок,3,65.0,1,4,1,1,1,1,1,1,1,1,0
1783,0,45500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
1784,1,31000.0,Бизнес,Вторичный рынок,2,48.0,4,4,0,0,0,0,0,0,0,0,0
1785,1,120500.0,Бизнес,Новостройки,3,105.0,8,10,0,0,1,1,1,1,1,1,0
1786,1,34000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
1787,0,53000.0,Бизнес,Вторичный рынок,4,80.0,3,4,0,0,0,0,0,0,0,0,0
1788,1,45000.0,Бизнес,Новостройки,2,56.0,5,5,1,0,0,1,0,1,1,0,0
1789,2,51000.0,Бизнес,Вторичный рынок,1,42.0,1,4,1,0,1,1,1,1,1,1,0
1790,0,30500.0,Бизнес,Вторичный рынок,1,33.0,1,4,0,0,1,1,1,1,1,1,0
1791,1,55000.0,Бизнес,Вторичный рынок,2,65.0,7,9,1,0,0,0,0,0,0,0,0
1792,2,44500.0,Бизнес,Вторичный рынок,2,52.0,4,4,0,0,1,1,1,1,1,1,0
1793,1,49000.0,Бизнес,Вторичный рынок,3,75.0,2,4,0,0,1,1,1,1,1,1,0
1794,0,43000.0,Бизнес,Вторичный рынок,3,75.0,3,9,0,0,0,0,0,0,0,0,0
1795,1,210000.0,Бизнес,Новостройки,4,170.0,3,10,1,1,1,1,1,1,1,1,0
1796,0,68000.0,Бизнес,Вторичный рынок,2,65.0,5,9,0,0,0,0,0,0,0,0,0
1797,1,80000.0,Бизнес,Новостройки,3,72.0,3,5,1,1,1,1,1,1,1,1,0
1798,1,312500.0,Бизнес,Новостройки,4,125.0,4,6,1,1,1,1,1,1,1,1,0
1799,1,42000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,0,0,0,0,0,0,0
1800,2,56000.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
1801,1,77000.0,Бизнес,Вторичный рынок,4,82.0,4,4,1,1,1,1,1,1,1,1,0
1802,1,83000.0,Бизнес,Вторичный рынок,3,80.0,2,7,1,1,1,1,1,1,1,1,0
1803,2,195000.0,Бизнес,Новостройки,3,100.0,4,5,1,1,1,1,1,1,1,0,0
1804,0,28500.0,Бизнес,Вторичный рынок,1,28.0,4,4,0,0,0,0,0,0,0,0,0
1805,0,32800.0,Бизнес,Вторичный рынок,1,33.0,3,5,0,0,0,0,0,0,0,0,0
1806,0,72000.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,0,0,0,0,0,0,0
1807,1,150000.0,Бизнес,Новостройки,6,223.0,7,8,1,1,1,0,1,1,1,1,0
1808,0,54000.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,1,1,1,1,1,1,0
1810,1,72000.0,Бизнес,Новостройки,3,68.0,2,3,1,1,0,1,1,1,1,1,0
1811,2,49000.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,0,1,1,1,1,1,1,0
1812,2,44500.0,Бизнес,Вторичный рынок,2,52.0,4,4,0,0,1,1,1,1,1,1,0
1813,1,57000.0,Бизнес,Вторичный рынок,4,96.0,3,9,0,0,1,1,1,1,1,1,0
1814,1,38500.0,Бизнес,Вторичный рынок,3,48.0,1,4,0,0,1,1,1,1,1,1,0
1815,1,143000.0,Бизнес,Вторичный рынок,3,85.0,2,4,1,0,0,0,0,0,0,0,0
1817,1,38000.0,Бизнес,Вторичный рынок,1,32.0,4,5,1,0,0,0,0,0,0,0,0
1818,2,175000.0,Бизнес,Новостройки,4,130.0,3,8,1,0,0,0,0,0,0,0,0
1819,2,220000.0,Бизнес,Новостройки,4,137.0,6,7,1,0,0,0,0,0,0,0,0
1820,1,49500.0,Бизнес,Новостройки,2,47.0,6,9,0,0,1,1,1,1,1,1,0
1821,2,149999.0,Бизнес,Вторичный рынок,3,110.0,3,8,1,1,1,1,1,1,1,1,0
1822,2,51000.0,Бизнес,Вторичный рынок,1,35.0,4,4,1,0,0,0,0,0,0,0,0
1823,2,94999.0,Бизнес,Новостройки,2,65.0,4,6,1,1,1,1,1,1,1,1,0
1824,1,49000.0,Бизнес,Вторичный рынок,2,50.0,2,5,0,0,0,0,0,0,0,0,0
1825,1,210000.0,Бизнес,Новостройки,4,170.0,3,9,1,1,1,1,1,1,1,1,0
1826,0,50500.0,Бизнес,Вторичный рынок,2,45.0,8,12,0,0,1,1,1,1,1,1,0
1827,0,40500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
1828,1,110000.0,Бизнес,Вторичный рынок,3,110.0,3,4,0,0,0,0,0,0,0,0,0
1829,0,44000.0,Бизнес,Вторичный рынок,3,60.0,5,5,1,0,1,1,1,1,1,1,0
1830,1,55000.0,Бизнес,Вторичный рынок,3,72.0,1,4,0,0,0,0,0,0,0,0,0
1831,1,193200.0,Бизнес,Новостройки,3,93.0,9,10,0,0,1,1,1,1,1,1,0
1832,1,47000.0,Частное лицо,Вторичный рынок,3,63.0,2,5,1,0,0,1,0,0,0,1,0
1833,1,51000.0,Бизнес,Вторичный рынок,3,64.0,1,4,0,0,0,0,0,0,0,0,0
1834,0,21000.0,Бизнес,Новостройки,1,30.0,1,1,0,0,0,0,0,0,0,0,0
1835,1,49400.0,Бизнес,Вторичный рынок,3,78.0,3,5,0,0,1,1,0,0,1,1,0
1836,2,53000.0,Бизнес,Вторичный рынок,2,57.0,3,4,1,1,1,1,1,1,1,1,0
1837,2,68551.0,Бизнес,Новостройки,2,97.93,8,12,0,0,1,1,1,1,1,1,0
1838,1,31000.0,Бизнес,Вторичный рынок,2,48.0,2,4,0,0,0,0,0,0,0,0,0
1839,1,42300.0,Частное лицо,Вторичный рынок,3,50.0,3,4,0,0,1,1,1,1,1,1,0
1840,1,47000.0,Частное лицо,Вторичный рынок,4,80.0,3,4,1,1,1,1,1,1,1,1,0
1841,1,66000.0,Частное лицо,Вторичный рынок,4,80.0,6,9,1,0,0,0,0,0,0,0,0
1842,1,59000.0,Бизнес,Вторичный рынок,3,78.0,2,5,1,0,0,0,0,0,0,0,0
1843,2,135000.0,Бизнес,Новостройки,4,151.0,4,7,1,0,0,0,0,0,0,0,0
1844,1,87000.0,Бизнес,Вторичный рынок,3,70.0,3,5,1,0,0,0,0,0,0,0,0
1845,1,55000.0,Бизнес,Новостройки,3,87.0,1,9,0,0,1,1,1,1,1,1,0
1846,0,155000.0,Бизнес,Вторичный рынок,4,140.0,5,9,0,0,0,0,0,0,0,0,0
1847,0,51500.0,Бизнес,Вторичный рынок,3,70.0,1,4,0,0,1,1,1,1,1,1,0
1848,2,51000.0,Бизнес,Вторичный рынок,1,45.0,5,5,1,1,1,1,1,1,1,1,0
1849,1,36500.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,0,1,1,1,1,1,1,0
1850,1,42000.0,Бизнес,Вторичный рынок,3,72.0,4,4,0,0,1,1,1,1,1,1,0
1851,2,51000.0,Бизнес,Вторичный рынок,1,45.0,7,9,1,0,0,0,0,0,0,0,0
1852,1,42300.0,Бизнес,Вторичный рынок,2,60.0,3,5,0,0,1,1,1,1,1,1,0
1853,1,52500.0,Бизнес,Вторичный рынок,3,72.0,3,9,0,0,1,1,1,1,1,1,0
1854,2,54999.0,Бизнес,Новостройки,1,31.0,1,4,1,1,1,1,1,1,1,1,0
1855,2,68000.0,Бизнес,Вторичный рынок,2,80.0,6,7,1,1,1,1,1,1,1,1,0
1856,0,44500.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,1,1,1,1,1,1,0
1857,0,50000.0,Бизнес,Вторичный рынок,2,60.0,7,9,0,0,0,0,0,0,0,0,0
1858,2,115000.0,Бизнес,Вторичный рынок,5,100.0,5,5,1,0,0,0,0,0,0,0,0
1859,2,55000.0,Бизнес,Вторичный рынок,4,83.0,5,5,0,0,1,1,0,0,0,1,0
1860,1,120000.0,Бизнес,Новостройки,4,137.0,3,9,1,1,1,1,1,1,1,1,0
1861,0,35000.0,Частное лицо,Вторичный рынок,2,54.0,10,12,0,0,1,1,1,1,1,1,0
1862,0,55000.0,Бизнес,Новостройки,3,78.0,1,7,0,0,1,1,1,1,1,0,0
1863,2,240000.0,Бизнес,Новостройки,4,150.0,3,9,1,0,0,0,0,0,0,0,0
1864,1,33800.0,Бизнес,Новостройки,2,56.4,3,7,0,0,1,1,1,1,1,1,0
1865,1,70000.0,Бизнес,Новостройки,3,60.0,3,9,1,1,1,1,1,1,1,1,0
1866,1,51000.0,Бизнес,Вторичный рынок,1,32.0,2,4,0,0,0,0,0,0,0,0,0
1867,0,38500.0,Бизнес,Вторичный рынок,2,52.0,5,5,0,0,1,1,1,1,1,1,0
1868,2,33800.0,Бизнес,Новостройки,2,56.4,2,7,0,0,1,1,1,1,1,1,0
1870,1,42500.0,Бизнес,Вторичный рынок,2,67.0,8,9,0,0,1,1,1,1,1,1,0
1871,1,160000.0,Бизнес,Новостройки,3,103.0,4,9,0,0,0,1,1,1,1,1,0
1872,0,78000.0,Бизнес,Вторичный рынок,3,110.0,6,9,1,1,1,1,1,1,1,1,0
1873,1,72000.0,Бизнес,Вторичный рынок,2,65.0,8,9,1,0,0,0,0,0,0,0,0
1874,2,47500.0,Бизнес,Новостройки,2,50.0,5,5,0,0,0,0,0,0,0,0,0
1875,1,49500.0,Бизнес,Вторичный рынок,1,47.0,5,9,0,0,0,0,0,0,0,0,0
1876,0,56500.0,Бизнес,Вторичный рынок,2,54.0,2,4,1,0,0,0,0,0,0,0,0
1877,2,100000.0,Бизнес,Вторичный рынок,3,85.0,3,4,1,0,0,0,0,0,0,0,0
1878,2,31600.0,Бизнес,Вторичный рынок,1,30.0,8,9,0,0,0,0,0,0,0,0,0
1879,2,59000.0,Бизнес,Новостройки,2,49.0,4,8,1,0,0,0,0,0,0,0,0
1880,1,85900.0,Бизнес,Вторичный рынок,3,85.0,3,4,1,1,1,1,1,1,1,1,0
1881,0,27000.0,Бизнес,Вторичный рынок,1,28.0,4,4,0,0,1,1,1,1,1,1,0
1882,1,37000.0,Бизнес,Новостройки,3,96.0,5,9,0,0,1,1,1,1,1,1,0
1883,1,50000.0,Частное лицо,Вторичный рынок,3,72.0,8,8,0,0,1,1,0,0,1,1,0
1884,2,47000.0,Частное лицо,Вторичный рынок,3,50.2,2,2,1,1,1,1,1,1,1,1,0
1885,1,40000.0,Бизнес,Новостройки,2,49.0,4,8,0,0,0,0,0,0,0,0,0
1886,0,33700.0,Бизнес,Вторичный рынок,1,35.0,6,8,1,0,0,0,0,0,0,0,0
1887,0,94900.0,Бизнес,Новостройки,2,63.0,6,7,1,1,1,1,1,1,1,1,0
1888,2,73500.0,Бизнес,Вторичный рынок,3,75.0,4,4,0,0,0,0,0,0,0,0,0
1889,1,45000.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,0,0,0,0,0,0,0,0
1890,1,42000.0,Бизнес,Вторичный рынок,2,62.0,3,4,0,0,1,1,1,1,1,1,0
1891,0,38000.0,Бизнес,Новостройки,4,97.0,1,3,0,0,1,1,1,1,1,1,0
1892,2,49000.0,Бизнес,Вторичный рынок,1,34.0,2,8,1,0,1,1,1,1,1,1,0
1893,0,30000.0,Бизнес,Новостройки,2,54.0,3,3,0,0,1,1,1,1,1,0,0
1894,2,80000.0,Бизнес,Вторичный рынок,2,80.0,2,4,1,1,1,1,1,1,1,1,0
1895,0,52500.0,Бизнес,Вторичный рынок,3,63.0,8,10,0,0,1,1,1,1,1,1,0
1896,0,37500.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,0,0,0,0,0,0,0
1897,0,39500.0,Бизнес,Вторичный рынок,2,52.0,1,4,0,0,1,1,1,1,1,1,0
1898,0,27500.0,Бизнес,Новостройки,2,49.0,3,3,0,0,1,1,1,1,1,1,0
1899,1,47500.0,Бизнес,Вторичный рынок,2,55.0,3,4,1,0,0,0,0,0,1,0,0
1900,1,39500.0,Бизнес,Вторичный рынок,2,37.0,2,4,1,0,0,0,0,0,0,0,0
1901,1,59999.0,Бизнес,Вторичный рынок,3,75.0,3,4,1,0,1,1,1,1,1,1,0
1902,1,66000.0,Бизнес,Вторичный рынок,2,70.0,4,4,1,1,1,1,1,1,1,1,0
1903,2,104900.0,Бизнес,Вторичный рынок,3,75.0,2,4,0,1,1,1,1,1,1,1,0
1904,0,66000.0,Бизнес,Вторичный рынок,4,96.0,3,9,0,0,1,1,1,1,1,1,0
1905,1,45000.0,Частное лицо,Вторичный рынок,3,67.0,4,4,1,0,1,1,0,1,1,1,0
1906,2,46000.0,Бизнес,Вторичный рынок,2,60.0,3,9,0,0,1,1,1,1,1,1,0
1907,0,158000.0,Бизнес,Вторичный рынок,6,175.0,2,9,1,0,1,1,1,1,1,1,0
1908,1,52000.0,Бизнес,Вторичный рынок,1,49.0,13,18,0,0,1,1,1,1,1,1,0
1909,1,36500.0,Бизнес,Вторичный рынок,2,60.0,4,5,0,0,1,1,1,1,1,1,0
1910,0,45000.0,Бизнес,Вторичный рынок,2,48.0,4,4,1,1,1,1,1,1,1,1,0
1911,2,55000.0,Бизнес,Вторичный рынок,3,78.0,8,9,1,0,1,1,1,1,1,1,0
1912,2,60500.0,Бизнес,Вторичный рынок,3,70.0,4,4,1,0,1,1,1,1,1,1,0
1913,1,89000.0,Бизнес,Новостройки,4,111.0,3,8,0,0,0,0,0,0,0,0,0
1914,1,45500.0,Бизнес,Вторичный рынок,2,64.0,1,9,0,0,1,0,0,1,1,1,0
1915,0,63000.0,Бизнес,Вторичный рынок,3,86.0,4,9,0,0,1,1,1,1,1,1,0
1916,0,30500.0,Бизнес,Вторичный рынок,1,30.0,1,4,1,1,1,1,1,1,1,1,0
1917,1,45000.0,Бизнес,Вторичный рынок,3,78.0,2,5,1,0,1,1,1,1,1,1,0
1918,2,65500.0,Бизнес,Вторичный рынок,3,77.0,6,9,1,0,1,1,1,1,1,1,0
1919,1,42999.0,Бизнес,Вторичный рынок,2,50.0,1,4,0,0,1,1,1,1,1,1,0
1920,2,177000.0,Бизнес,Новостройки,4,130.0,3,8,1,0,0,0,0,0,0,0,0
1921,0,58000.0,Бизнес,Вторичный рынок,2,54.0,2,4,1,0,0,0,0,0,0,0,0
1922,1,47000.0,Бизнес,Вторичный рынок,2,60.0,5,5,1,0,0,0,0,0,0,0,0
1923,0,42500.0,Бизнес,Вторичный рынок,3,68.0,4,4,1,0,1,1,1,1,1,1,0
1924,0,48000.0,Частное лицо,Вторичный рынок,3,77.0,3,5,1,0,1,1,1,1,1,1,0
1925,2,47000.0,Бизнес,Вторичный рынок,2,46.0,3,4,0,0,1,1,1,1,1,1,0
1926,2,84000.0,Бизнес,Новостройки,4,120.0,8,10,0,0,0,0,0,0,0,0,0
1927,2,69500.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,0,0,0,0,0,0,0,0
1928,1,47500.0,Бизнес,Вторичный рынок,2,62.0,3,5,0,0,0,0,0,0,0,0,0
1929,2,55999.0,Бизнес,Новостройки,3,60.0,3,10,0,0,0,0,0,0,0,0,0
1930,0,71500.0,Бизнес,Вторичный рынок,4,98.0,5,9,0,0,0,0,0,0,0,0,0
1931,0,29500.0,Бизнес,Вторичный рынок,3,48.0,2,2,0,0,0,0,0,0,0,0,0
