Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
0,36000.0,Бизнес,Вторичный рынок,1,33.0,2,4,0,0,1,1,1,1,1,1,0
1,90000.0,Бизнес,Вторичный рынок,3,80.0,2,4,1,1,1,1,1,1,1,1,0
0,37000.0,Бизнес,Вторичный рынок,2,49.0,1,4,0,0,1,1,1,1,1,1,0
0,46500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,0,0,0,0,0,0,0
1,37500.0,Бизнес,Вторичный рынок,2,60.0,1,5,0,0,1,1,1,1,1,0,0
1,53000.0,Бизнес,Вторичный рынок,2,55.0,4,4,0,0,1,1,1,1,1,1,0
0,42000.0,Бизнес,Вторичный рынок,2,48.0,2,4,0,0,1,1,1,1,1,1,0
1,52000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
2,73000.0,Бизнес,Новостройки,3,89.0,1,10,0,0,1,1,1,1,1,1,0
0,28000.0,Бизнес,Вторичный рынок,1,30.0,3,4,0,0,0,0,0,0,0,0,0
1,44000.0,Бизнес,Вторичный рынок,2,62.0,7,9,0,0,1,1,1,1,1,1,0
2,56000.0,Бизнес,Вторичный рынок,3,65.0,3,5,0,0,1,1,1,1,1,1,0
2,80000.0,Бизнес,Новостройки,2,48.0,7,8,1,0,0,0,0,0,0,0,0
2,14800.0,Бизнес,Вторичный рынок,1,18.0,2,4,0,0,1,1,1,1,1,1,0
2,27900.0,Бизнес,Вторичный рынок,1,37.0,5,5,0,0,1,1,1,1,1,1,0
1,67000.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,1,1,1,1,1,1,0
0,33500.0,Бизнес,Вторичный рынок,1,38.0,6,9,0,0,1,1,1,1,1,1,0
0,33000.0,Бизнес,Вторичный рынок,1,33.0,3,5,0,0,1,1,1,1,1,1,0
1,69000.0,Бизнес,Вторичный рынок,3,65.0,1,7,1,0,0,0,0,0,0,0,0
2,93000.0,Бизнес,Вторичный рынок,3,70.0,1,4,1,0,1,1,1,1,1,1,0
1,89999.0,Бизнес,Вторичный рынок,3,110.0,3,5,1,0,0,0,0,0,0,0,0
0,49000.0,Бизнес,Новостройки,3,74.0,7,7,0,0,1,1,1,1,1,1,0
1,40500.0,Бизнес,Вторичный рынок,2,60.0,5,9,0,0,1,1,0,0,1,1,0
1,35000.0,Бизнес,Новостройки,2,68.0,9,12,0,0,0,0,0,0,0,0,0
0,44500.0,Бизнес,Вторичный рынок,2,47.0,1,4,1,0,1,1,1,1,1,1,0
2,73500.0,Бизнес,Вторичный рынок,3,75.0,7,16,1,0,0,0,0,0,0,0,0
1,47000.0,Бизнес,Вторичный рынок,1,45.0,3,9,1,1,1,1,1,1,1,1,0
1,30500.0,Бизнес,Вторичный рынок,1,41.0,2,9,0,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,2,54.0,2,4,0,0,1,1,1,1,1,1,0
2,110000.0,Бизнес,Новостройки,3,91.0,6,8,0,0,1,1,1,1,1,1,0
0,44000.0,Бизнес,Вторичный рынок,2,48.0,2,4,0,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
1,42000.0,Бизнес,Вторичный рынок,2,60.0,3,4,0,0,1,1,1,1,1,1,0
1,75000.0,Бизнес,Вторичный рынок,4,92.0,3,5,1,0,0,0,0,0,0,0,0
2,280000.0,Бизнес,Новостройки,5,200.0,2,6,1,0,0,0,0,0,0,0,0
0,86500.0,Бизнес,Вторичный рынок,4,120.0,5,5,0,0,0,1,1,1,1,1,0
0,35500.0,Частное лицо,Вторичный рынок,2,30.0,3,4,0,0,0,0,0,0,0,0,0
0,46000.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,0,0,0,0,0,0,0
1,29000.0,Бизнес,Новостройки,2,62.7,5,8,0,0,1,1,1,1,1,1,0
1,29000.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
1,72000.0,Бизнес,Новостройки,4,95.0,5,8,0,0,0,0,0,0,0,0,0
0,38000.0,Бизнес,Вторичный рынок,2,47.0,3,4,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,46.0,4,4,0,0,1,1,1,1,1,1,0
0,66500.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,1,1,1,1,1,1,1,0
0,52000.0,Бизнес,Вторичный рынок,3,63.0,4,4,0,0,1,1,1,1,1,1,0
1,59999.0,Бизнес,Вторичный рынок,3,73.0,2,9,1,1,1,1,1,1,1,1,0
1,35000.0,Бизнес,Вторичный рынок,2,62.0,9,9,0,0,0,0,0,0,0,0,0
1,87000.0,Бизнес,Вторичный рынок,3,130.0,4,4,1,0,1,1,1,1,1,1,0
2,145000.0,Бизнес,Вторичный рынок,3,135.0,6,9,1,1,1,1,1,1,1,1,0
1,51000.0,Бизнес,Вторичный рынок,2,50.0,3,5,1,0,0,0,0,0,0,0,0
2,220000.0,Бизнес,Новостройки,4,184.0,6,7,0,0,1,1,1,1,1,1,0
2,48000.0,Бизнес,Вторичный рынок,2,54.0,4,5,0,0,1,1,1,1,1,1,0
0,28000.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
1,94900.0,Бизнес,Вторичный рынок,3,76.0,2,9,1,1,1,1,1,1,1,1,0
0,100000.0,Бизнес,Вторичный рынок,4,85.0,2,4,1,1,1,1,1,1,1,1,0
2,145000.0,Бизнес,Вторичный рынок,3,100.0,1,4,1,1,1,1,1,1,1,1,0
0,28500.0,Бизнес,Вторичный рынок,1,38.0,7,7,0,0,1,1,1,1,1,1,0
0,47000.0,Бизнес,Вторичный рынок,4,9.0,4,5,0,0,1,1,1,1,1,1,0
1,57000.0,Бизнес,Новостройки,2,50.0,6,9,1,1,1,1,1,1,1,1,0
0,47000.0,Бизнес,Вторичный рынок,3,56.0,5,7,0,0,1,1,1,1,1,1,0
2,84000.0,Бизнес,Вторичный рынок,4,120.0,16,18,1,1,1,1,1,1,1,1,0
1,44110.0,Бизнес,Новостройки,3,87.0,2,7,0,0,0,0,0,0,0,0,0
2,152000.0,Бизнес,Новостройки,3,111.0,5,8,0,0,1,1,1,1,1,1,0
2,165000.0,Бизнес,Новостройки,3,100.0,5,8,1,1,1,1,1,1,1,1,0
1,38000.0,Частное лицо,Вторичный рынок,2,50.0,4,4,1,0,1,1,0,0,1,1,0
2,63000.0,Бизнес,Вторичный рынок,2,63.0,8,9,0,0,0,1,1,1,1,1,0
1,96000.0,Бизнес,Вторичный рынок,3,80.0,15,18,1,1,1,1,1,1,1,1,0
0,32000.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,0,0,0,0,0,0,0,0
1,53000.0,Бизнес,Вторичный рынок,2,54.0,4,4,0,0,1,1,1,1,1,1,0
1,13300.0,Бизнес,Вторичный рынок,1,18.0,4,4,0,0,1,1,1,1,1,1,0
2,150000.0,Бизнес,Новостройки,3,108.0,7,8,1,1,1,1,1,1,1,1,0
1,79000.0,Бизнес,Вторичный рынок,4,86.0,1,4,0,0,1,1,1,1,1,1,0
1,69000.0,Бизнес,Новостройки,2,37.0,7,8,1,0,0,0,0,0,0,0,0
0,33000.0,Бизнес,Вторичный рынок,1,42.0,1,5,0,0,1,1,1,1,1,1,0
0,37500.0,Бизнес,Вторичный рынок,2,41.0,4,4,1,0,0,0,0,0,0,0,0
2,57500.0,Бизнес,Вторичный рынок,3,68.0,2,4,0,0,1,1,1,1,1,1,0
0,28700.0,Бизнес,Вторичный рынок,3,54.0,2,2,0,0,1,1,1,1,1,1,0
2,360000.0,Бизнес,Новостройки,4,211.0,5,8,1,1,1,1,1,1,1,1,0
2,56000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
1,24500.0,Бизнес,Вторичный рынок,1,30.0,8,9,0,0,1,1,1,1,1,1,0
0,31500.0,Бизнес,Вторичный рынок,1,33.0,1,4,0,0,1,1,1,1,1,1,0
0,40500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,0,0,0,0,0,0,0
2,120000.0,Бизнес,Новостройки,4,135.0,4,9,0,0,1,0,1,1,0,0,0
1,32000.0,Бизнес,Вторичный рынок,1,38.0,1,4,0,0,1,1,1,1,1,1,0
0,50000.0,Бизнес,Вторичный рынок,3,67.0,2,5,1,0,0,0,0,0,0,0,0
2,72000.0,Бизнес,Вторичный рынок,1,42.0,1,4,1,1,1,1,1,1,1,1,0
1,63000.0,Бизнес,Вторичный рынок,3,77.0,4,5,0,0,1,1,1,1,1,1,0
0,33000.0,Бизнес,Вторичный рынок,2,61.0,9,9,0,0,0,0,0,0,0,0,0
0,42500.0,Бизнес,Вторичный рынок,2,45.0,1,4,0,0,0,0,1,0,0,0,0
1,24500.0,Бизнес,Вторичный рынок,1,27.0,3,4,0,0,1,1,1,1,1,1,0
2,85000.0,Бизнес,Новостройки,2,78.0,7,8,1,1,1,1,1,1,1,1,0
2,115000.0,Бизнес,Вторичный рынок,4,115.0,3,9,1,1,1,1,1,1,1,1,0
2,78000.0,Бизнес,Вторичный рынок,3,120.0,10,16,0,0,1,1,1,1,1,1,0
0,35000.0,Частное лицо,Вторичный рынок,2,55.0,4,4,0,1,1,1,0,1,0,1,0
1,90000.0,Бизнес,Новостройки,3,158.0,9,10,0,0,1,1,1,0,1,1,0
2,60000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,1,1,1,1,1,1,1,0
2,157000.0,Бизнес,Новостройки,4,110.0,2,8,1,1,1,1,1,1,1,1,0
2,63000.0,Бизнес,Вторичный рынок,3,72.0,1,9,1,0,1,1,1,1,1,1,0
2,78999.0,Бизнес,Новостройки,3,120.0,10,16,0,0,1,1,1,1,1,1,0
2,85000.0,Бизнес,Новостройки,6,220.0,10,11,0,0,0,0,0,0,0,0,0
1,46000.0,Бизнес,Вторичный рынок,1,42.0,3,4,1,0,1,1,1,1,1,1,0
2,102000.0,Бизнес,Вторичный рынок,3,75.0,4,5,0,0,1,1,1,1,1,1,0
0,48500.0,Бизнес,Вторичный рынок,3,72.0,2,4,0,0,1,1,1,1,1,1,0
1,62000.0,Бизнес,Вторичный рынок,3,75.0,2,4,0,0,1,1,1,1,1,1,0
0,53000.0,Бизнес,Вторичный рынок,3,68.0,3,4,1,1,1,1,1,1,1,1,0
2,88000.0,Бизнес,Вторичный рынок,3,83.0,3,4,0,0,1,1,1,1,1,1,0
0,17300.0,Бизнес,Вторичный рынок,1,18.0,3,5,0,0,1,1,1,1,1,1,0
1,78000.0,Бизнес,Вторичный рынок,4,96.0,1,5,0,0,1,1,1,1,1,1,0
2,66000.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,1,1,1,0,1,1,1,0
0,36906.0,Бизнес,Вторичный рынок,2,47.0,4,4,0,0,0,0,0,0,0,0,0
1,58000.0,Бизнес,Вторичный рынок,2,52.0,4,5,1,0,1,1,1,1,1,1,0
0,30500.0,Бизнес,Вторичный рынок,1,39.0,4,4,0,0,1,1,1,1,1,1,0
0,75000.0,Бизнес,Вторичный рынок,4,107.0,4,4,1,0,0,0,0,0,0,0,0
1,80000.0,Бизнес,Вторичный рынок,3,75.0,4,4,1,1,0,0,0,0,0,0,0
1,80000.0,Бизнес,Новостройки,3,80.0,4,7,1,0,1,1,1,1,1,1,0
2,45000.0,Бизнес,Вторичный рынок,1,45.0,2,4,0,0,1,1,1,1,1,1,0
1,58000.0,Бизнес,Вторичный рынок,2,62.0,4,9,1,0,1,1,1,1,1,1,0
0,12700.0,Бизнес,Вторичный рынок,1,15.0,4,4,1,0,0,0,0,1,1,0,0
0,51500.0,Бизнес,Вторичный рынок,2,60.0,5,9,1,0,1,1,1,1,1,1,0
0,31499.0,Бизнес,Вторичный рынок,1,38.0,4,4,0,0,0,0,0,0,0,0,0
2,159000.0,Бизнес,Новостройки,3,86.0,3,6,0,0,0,0,0,0,0,0,0
0,41500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,0,0,0,0,0,0,0
0,44000.0,Бизнес,Вторичный рынок,3,58.0,4,4,1,0,1,1,1,1,1,1,0
1,25500.0,Бизнес,Вторичный рынок,1,39.0,6,9,0,0,1,1,1,1,1,1,0
1,65000.0,Бизнес,Вторичный рынок,4,70.0,2,5,0,0,0,0,0,0,0,0,0
0,29000.0,Бизнес,Вторичный рынок,1,27.0,2,4,0,0,0,0,0,0,0,0,0
0,31500.0,Бизнес,Вторичный рынок,2,35.0,4,4,0,0,1,1,1,1,1,1,0
2,120000.0,Бизнес,Вторичный рынок,5,110.0,5,9,1,0,0,0,0,0,0,0,0
2,140000.0,Бизнес,Новостройки,2,60.0,5,10,0,0,1,1,1,1,1,1,0
1,28000.0,Бизнес,Новостройки,1,35.0,4,4,0,0,1,1,1,1,1,0,0
0,44500.0,Бизнес,Новостройки,4,57.0,2,2,0,0,0,0,0,0,0,0,0
2,45000.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,1,1,1,1,1,1,0
0,29300.0,Бизнес,Вторичный рынок,1,24.0,1,4,0,0,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,1,28.0,2,5,0,0,1,1,1,1,1,1,0
2,148000.0,Бизнес,Новостройки,3,106.0,3,8,0,0,1,1,1,1,1,1,0
1,50500.0,Бизнес,Вторичный рынок,3,77.0,3,5,0,0,1,1,1,1,1,1,0
0,33500.0,Бизнес,Вторичный рынок,1,28.0,2,4,1,0,1,1,1,1,1,1,0
1,69500.0,Бизнес,Новостройки,3,70.0,4,7,1,0,1,1,1,1,1,1,0
2,50000.0,Бизнес,Новостройки,2,56.0,4,12,0,0,1,1,1,1,1,1,0
1,78000.0,Бизнес,Вторичный рынок,3,75.0,7,9,1,0,1,1,1,1,1,1,0
1,66000.0,Бизнес,Вторичный рынок,2,65.0,8,9,0,0,1,1,1,1,1,1,0
0,37950.0,Бизнес,Вторичный рынок,2,46.0,5,5,1,0,0,0,0,0,0,0,0
1,34800.0,Бизнес,Новостройки,2,52.0,8,9,0,0,1,1,1,1,1,1,0
0,17300.0,Бизнес,Вторичный рынок,1,17.0,3,4,1,0,1,1,1,1,1,1,0
1,36500.0,Бизнес,Новостройки,1,40.0,2,4,0,0,0,0,0,0,0,0,0
1,58000.0,Бизнес,Новостройки,4,90.0,12,12,1,0,1,1,1,1,1,1,0
1,35500.0,Бизнес,Вторичный рынок,1,40.0,1,5,0,0,1,1,1,1,1,1,0
1,98000.0,Бизнес,Вторичный рынок,3,100.0,4,5,1,0,1,1,1,1,1,1,0
2,62000.0,Бизнес,Новостройки,3,75.0,6,12,0,0,1,1,1,1,1,1,0
0,34500.0,Бизнес,Вторичный рынок,1,42.0,4,5,0,0,1,1,1,1,1,1,0
2,31500.0,Бизнес,Новостройки,1,36.0,4,12,0,0,1,1,1,1,1,1,0
0,48500.0,Бизнес,Вторичный рынок,2,47.0,1,4,1,0,0,0,0,0,0,0,0
1,100000.0,Бизнес,Вторичный рынок,3,85.0,1,9,0,0,0,0,1,1,1,1,0
0,75000.0,Бизнес,Новостройки,3,80.0,4,9,0,0,1,1,1,1,1,1,0
0,41999.0,Бизнес,Вторичный рынок,2,59.0,6,9,0,0,0,0,0,0,0,0,0
2,66000.0,Бизнес,Вторичный рынок,3,73.0,1,5,1,0,1,1,1,1,1,1,0
1,58000.0,Бизнес,Вторичный рынок,3,70.0,1,5,0,0,1,1,1,1,1,1,0
2,31500.0,Бизнес,Новостройки,1,36.0,4,12,0,0,1,1,1,1,1,1,0
1,58000.0,Бизнес,Вторичный рынок,2,60.0,7,9,0,0,1,1,1,1,1,1,0
1,56000.0,Частное лицо,Вторичный рынок,2,57.0,5,5,1,0,1,1,1,1,1,1,0
2,84000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,1,1,1,1,1,1,1,0
0,32500.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,0,1,1,1,1,1,1,0
2,55000.0,Бизнес,Вторичный рынок,2,65.0,9,9,0,0,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,3,70.0,3,4,0,0,1,1,1,1,1,1,0
2,76000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,1,1,1,1,1,1,1,0
0,58000.0,Частное лицо,Вторичный рынок,3,84.0,15,16,1,1,0,0,0,0,0,0,0
0,54500.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,0,0,0,1,1,0,0
1,71000.0,Бизнес,Вторичный рынок,2,55.0,2,9,0,0,1,1,1,1,1,0,0
2,43500.0,Бизнес,Новостройки,2,56.0,2,12,0,0,1,1,1,1,1,1,0
0,46500.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,1,1,1,1,1,1,0
2,48000.0,Бизнес,Вторичный рынок,2,48.0,9,9,1,1,1,1,1,1,1,1,0
1,40000.0,Частное лицо,Вторичный рынок,2,50.0,3,4,1,1,1,1,0,0,0,1,0
1,35000.0,Бизнес,Новостройки,2,52.0,8,9,0,0,1,1,1,1,1,1,0
1,35000.0,Бизнес,Вторичный рынок,2,33.0,2,4,0,0,0,0,0,0,0,0,0
0,46500.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,1,1,1,1,1,1,0
1,63000.0,Частное лицо,Вторичный рынок,4,83.62,2,5,0,0,1,1,0,0,1,1,0
0,31500.0,Бизнес,Вторичный рынок,1,30.0,3,4,0,0,1,1,1,1,1,1,0
0,51500.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,0,1,1,1,1,1,1,0
0,45500.0,Бизнес,Новостройки,1,45.0,9,10,1,0,1,1,1,1,1,1,0
0,37000.0,Бизнес,Вторичный рынок,1,30.0,1,4,1,0,0,0,0,0,0,0,0
0,57000.0,Бизнес,Вторичный рынок,3,70.0,2,4,1,0,1,1,1,1,1,1,0
0,39500.0,Бизнес,Вторичный рынок,2,45.0,3,4,0,0,1,1,1,1,1,1,0
0,49000.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,1,1,1,1,1,1,0
0,40500.0,Бизнес,Вторичный рынок,2,60.0,6,9,0,0,1,1,1,1,1,1,0
2,60000.0,Бизнес,Вторичный рынок,3,77.0,4,5,0,0,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,3,70.0,1,4,1,0,1,1,1,1,1,1,0
2,69000.0,Бизнес,Вторичный рынок,2,55.0,4,9,1,0,0,0,0,0,0,0,0
2,47000.0,Бизнес,Новостройки,3,78.0,3,5,0,0,1,1,1,1,1,1,0
0,73000.0,Бизнес,Вторичный рынок,3,72.0,4,5,1,0,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,2,41.0,1,4,0,0,0,0,0,0,0,0,0
1,106000.0,Бизнес,Вторичный рынок,2,93.0,6,6,1,1,1,1,1,1,1,1,0
2,120000.0,Бизнес,Новостройки,3,87.0,5,8,1,0,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,2,52.0,2,4,1,0,0,0,0,0,0,0,0
0,46000.0,Бизнес,Вторичный рынок,2,62.0,4,9,1,0,1,1,1,1,1,1,0
2,115000.0,Бизнес,Новостройки,3,91.0,6,8,0,0,1,1,1,1,1,1,0
2,160000.0,Бизнес,Новостройки,4,105.0,5,8,0,0,1,1,1,1,1,1,0
1,82000.0,Бизнес,Вторичный рынок,3,72.0,12,13,1,1,1,1,1,1,1,1,0
2,173000.0,Бизнес,Новостройки,4,124.0,8,9,0,0,1,1,1,1,1,1,0
2,130000.0,Бизнес,Новостройки,3,91.0,4,8,0,0,1,1,1,1,1,1,0
2,160000.0,Бизнес,Новостройки,4,124.0,4,8,0,0,1,1,1,1,1,1,0
2,54000.0,Бизнес,Вторичный рынок,2,60.0,7,9,0,0,0,1,1,1,1,1,0
0,35500.0,Бизнес,Новостройки,1,36.0,1,7,1,0,1,1,1,1,1,1,0
1,89990.0,Частное лицо,Новостройки,3,83.16,9,16,0,0,1,1,1,1,0,1,0
2,76000.0,Бизнес,Вторичный рынок,3,83.0,4,4,0,0,1,1,1,1,1,1,0
0,66000.0,Бизнес,Вторичный рынок,4,116.0,7,9,1,0,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,2,54.0,1,4,1,0,1,1,1,1,1,1,0
2,290000.0,Бизнес,Новостройки,4,220.0,5,7,0,0,1,1,1,1,1,1,0
1,55000.0,Бизнес,Вторичный рынок,2,60.0,9,9,1,1,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,1,28.0,2,4,0,0,1,1,1,1,1,1,0
0,33500.0,Бизнес,Вторичный рынок,1,42.0,1,5,0,0,1,1,1,1,1,1,0
0,56000.0,Бизнес,Вторичный рынок,3,95.0,2,4,0,0,1,1,1,1,1,1,0
0,51000.0,Бизнес,Вторичный рынок,3,75.0,2,9,0,0,1,1,1,1,1,1,0
2,410000.0,Бизнес,Новостройки,4,193.0,4,10,0,0,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,58.0,2,4,0,0,0,1,1,1,1,1,0
0,47500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,1,1,1,1,1,1,1,0
0,50000.0,Бизнес,Вторичный рынок,2,60.0,5,9,1,1,1,1,1,1,1,1,0
1,63000.0,Бизнес,Вторичный рынок,2,60.0,6,9,1,1,1,1,1,1,1,1,0
2,45500.0,Бизнес,Вторичный рынок,2,60.0,5,5,1,1,1,1,1,1,1,1,0
0,54000.0,Бизнес,Вторичный рынок,3,75.0,2,9,0,0,1,1,1,1,1,1,0
0,110000.0,Бизнес,Новостройки,3,106.0,4,5,1,1,1,1,1,1,1,1,0
0,63000.0,Бизнес,Вторичный рынок,2,84.0,4,4,1,1,1,1,1,1,1,1,0
0,33500.0,Бизнес,Вторичный рынок,1,30.0,2,4,1,1,1,1,1,1,1,1,0
2,80000.0,Бизнес,Вторичный рынок,2,47.0,7,8,1,0,1,1,1,1,0,1,0
2,210000.0,Бизнес,Новостройки,3,95.0,6,8,1,0,0,1,1,1,1,0,0
1,82000.0,Бизнес,Вторичный рынок,2,70.0,4,18,1,1,1,1,1,1,1,1,0
1,65000.0,Бизнес,Вторичный рынок,2,60.0,3,5,1,1,0,0,0,0,0,0,0
2,73000.0,Бизнес,Вторичный рынок,3,70.0,4,5,1,0,1,1,1,1,1,1,0
1,69000.0,Бизнес,Вторичный рынок,3,75.0,3,4,0,0,0,0,0,0,0,0,0
1,140000.0,Бизнес,Новостройки,6,234.0,8,9,0,0,1,1,1,1,1,1,0
0,38000.0,Бизнес,Вторичный рынок,2,45.0,4,4,1,0,1,1,1,1,1,1,0
1,91000.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,0,1,1,1,1,1,1,0
0,60500.0,Бизнес,Вторичный рынок,3,64.0,2,4,0,0,0,0,0,0,0,0,0
1,50500.0,Бизнес,Вторичный рынок,4,92.0,4,5,0,0,0,0,1,0,1,1,0
0,33000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
1,18000.0,Частное лицо,Вторичный рынок,1,25.0,1,5,0,0,1,1,1,1,1,1,0
1,54000.0,Бизнес,Вторичный рынок,2,55.0,4,4,0,0,1,1,1,1,1,1,0
2,75000.0,Бизнес,Вторичный рынок,3,75.0,3,6,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,30.0,1,4,1,0,0,0,0,0,0,0,0
0,29500.0,Бизнес,Новостройки,3,49.0,3,9,0,0,1,1,0,0,0,1,0
0,30300.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,1,1,1,1,1,1,1,0
0,58000.0,Бизнес,Вторичный рынок,3,67.0,3,4,1,0,0,1,0,1,1,0,0
1,66000.0,Бизнес,Вторичный рынок,2,70.0,4,4,1,1,1,1,1,1,1,1,0
0,33000.0,Бизнес,Вторичный рынок,1,30.0,3,4,1,1,1,1,1,1,1,1,0
1,55000.0,Частное лицо,Вторичный рынок,3,65.96,3,4,0,0,1,1,1,1,1,1,0
0,52500.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,1,1,1,1,1,1,0
1,70000.0,Бизнес,Новостройки,3,100.0,4,9,0,0,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,0,0,0,0,0,0,0,0
2,115000.0,Бизнес,Вторичный рынок,3,91.0,8,10,0,0,1,1,1,1,1,1,0
1,165000.0,Бизнес,Новостройки,2,87.0,3,8,1,0,0,0,0,0,0,0,0
2,186000.0,Бизнес,Новостройки,4,121.0,4,10,0,0,1,1,1,1,1,1,0
2,71100.0,Бизнес,Вторичный рынок,3,75.0,3,4,0,0,1,1,1,1,1,1,0
1,125000.0,Бизнес,Вторичный рынок,4,95.0,2,4,0,0,0,0,0,0,0,0,0
1,50000.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,0,0,0,0,0,0,0
1,47000.0,Бизнес,Вторичный рынок,2,60.0,2,9,0,0,1,1,1,1,1,1,0
2,13200.0,Бизнес,Вторичный рынок,1,18.0,4,4,0,0,0,0,0,0,0,0,0
2,130000.0,Бизнес,Новостройки,4,130.0,5,8,0,0,1,1,1,1,1,1,0
1,55000.0,Бизнес,Вторичный рынок,4,83.0,5,5,0,0,1,1,0,0,0,1,0
0,34000.0,Бизнес,Вторичный рынок,1,42.0,4,5,0,0,0,0,0,0,0,0,0
0,52000.0,Бизнес,Вторичный рынок,3,54.0,4,4,1,0,1,1,1,1,1,1,0
0,43500.0,Бизнес,Вторичный рынок,3,70.0,4,4,1,0,0,0,0,0,0,0,0
1,36500.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,1,1,1,1,1,1,0
2,95000.0,Бизнес,Вторичный рынок,2,80.0,2,5,1,1,0,0,0,0,0,0,0
1,48000.0,Бизнес,Вторичный рынок,3,68.0,4,5,0,0,0,0,0,0,0,0,0
0,45500.0,Бизнес,Вторичный рынок,2,60.0,4,9,0,0,1,1,1,1,1,1,0
0,19800.0,Частное лицо,Вторичный рынок,1,35.0,1,2,0,0,1,1,1,1,1,1,0
0,55500.0,Бизнес,Новостройки,2,71.0,2,8,1,0,1,1,1,1,1,1,0
0,38000.0,Бизнес,Новостройки,2,50.0,1,7,0,0,0,0,0,0,0,0,0
0,35800.0,Бизнес,Вторичный рынок,1,28.0,2,4,1,1,0,1,0,1,0,0,0
0,47000.0,Бизнес,Вторичный рынок,2,45.0,3,4,1,0,0,0,0,0,0,0,0
2,62000.0,Бизнес,Вторичный рынок,2,58.0,1,4,1,1,1,1,1,1,1,1,0
1,22000.0,Частное лицо,Вторичный рынок,1,20.0,4,4,1,1,1,1,1,1,1,1,0
0,46500.0,Бизнес,Вторичный рынок,2,45.0,3,4,1,0,1,1,1,1,1,1,0
2,95000.0,Бизнес,Новостройки,2,72.0,7,8,1,0,0,0,0,0,0,0,0
